arm,split,scenario_seed,arm_cost,core_cost,delta
no_short,test_ood_burst,7592337332381865817,22602.625,22977.166666666668,-374.5416666666679
no_short,test_ood_burst,7634551594873937036,34730.041666666664,32576.958333333332,2153.083333333332
no_short,test_ood_burst,7733690596321458566,36981.5,37751.875,-770.375
no_short,test_ood_burst,7795050394846743001,26238.125,26565.5,-327.375
no_short,test_ood_burst,7795312702855111717,28540.166666666668,26967.291666666668,1572.875
no_short,test_ood_burst,7796407825476870757,29947.041666666668,29673.416666666668,273.625
no_short,test_ood_burst,7854753974070765287,22585.958333333332,22353.666666666668,232.29166666666424
no_short,test_ood_burst,7924744238598250289,19586.083333333332,19475.708333333332,110.375
no_short,test_ood_burst,7952599217753969054,31318.416666666668,31666.416666666668,-348.0
no_short,test_ood_burst,8005733598471962985,22376.0,20951.541666666668,1424.4583333333321
no_short,test_ood_burst,8051504471101616966,25978.0,25726.125,251.875
no_short,test_ood_burst,8310394798661851340,27943.791666666668,29315.75,-1371.9583333333321
no_short,test_ood_burst,8462565652133971796,28156.166666666668,27957.333333333332,198.83333333333576
no_short,test_ood_burst,8602752681043985386,33505.291666666664,33346.833333333336,158.45833333332848
no_short,test_ood_burst,8726839187245569018,16423.916666666668,16606.083333333332,-182.16666666666424
no_short,test_ood_burst,8781256082920396758,33228.958333333336,34636.875,-1407.9166666666642
no_short,test_ood_burst,8818761887002416727,21853.166666666668,22663.083333333332,-809.9166666666642
no_short,test_ood_burst,8826294929030256946,21388.875,21366.416666666668,22.45833333333212
no_short,test_ood_burst,8938416340451163834,36999.25,33866.458333333336,3132.7916666666642
no_short,test_ood_burst,8945818642049759696,17783.541666666668,18664.833333333332,-881.2916666666642
no_short,test_ood_burst,8979498592481771019,22978.125,22867.708333333332,110.41666666666788
no_short,test_ood_burst,9033647341767755493,19030.916666666668,18722.625,308.2916666666679
no_short,test_ood_burst,9132195936873951945,35826.166666666664,35318.708333333336,507.4583333333285
no_short,test_ood_burst,9261036813131990726,19805.333333333332,19823.625,-18.29166666666788
no_short,test_ood_burst,9262368387728380374,27937.583333333332,27488.833333333332,448.75
no_short,test_ood_burst,9275939407430251820,26677.375,27793.5,-1116.125
no_short,test_ood_burst,9308839571880250285,18139.166666666668,18068.791666666668,70.375
no_short,test_ood_burst,9489241163915635338,33643.75,31674.0,1969.75
no_short,test_ood_burst,9555417719065651602,21036.291666666668,18776.958333333332,2259.3333333333358
no_short,test_ood_burst,9750773035817398223,31618.208333333332,31460.5,157.70833333333212
no_short,test_ood_burst,9773906638166446473,23278.416666666668,21390.5,1887.9166666666679
no_short,test_ood_burst,9780491554155111760,28036.291666666668,26146.75,1889.5416666666679
no_short,test_ood_burst,9964462242597608368,25645.0,26714.541666666668,-1069.5416666666679
no_short,test_ood_burst,9987543674599884840,17523.25,18876.666666666668,-1353.4166666666679
no_short,test_ood_burst,10095891770855505779,21022.625,19034.291666666668,1988.3333333333321
no_short,test_ood_burst,10167389702418727200,21411.958333333332,20253.875,1158.0833333333321
no_short,test_ood_burst,10321580442953785567,28797.958333333332,27113.375,1684.5833333333321
no_short,test_ood_burst,10327566891298635429,25371.291666666668,23774.208333333332,1597.0833333333358
no_short,test_ood_burst,10503162367017988603,31367.125,31294.333333333332,72.79166666666788
no_short,test_ood_burst,10710599883382126783,22142.208333333332,22210.541666666668,-68.33333333333576
no_short,test_ood_burst,11027027096726948944,18367.875,18688.125,-320.25
no_short,test_ood_burst,11256679434755162507,27768.583333333332,27309.416666666668,459.16666666666424
no_short,test_ood_burst,11386671617692779529,22438.416666666668,20963.583333333332,1474.8333333333358
no_short,test_ood_burst,11901510387772607260,21062.5,20878.958333333332,183.54166666666788
no_short,test_ood_burst,11903459583374612281,24457.416666666668,25399.958333333332,-942.5416666666642
no_short,test_ood_burst,11910589651059534541,22326.458333333332,22277.291666666668,49.16666666666424
no_short,test_ood_burst,12001678551921879107,22211.458333333332,23673.291666666668,-1461.8333333333358
no_short,test_ood_burst,12004582570354156413,23088.625,22923.833333333332,164.79166666666788
no_short,test_ood_burst,12052481793125479150,24772.333333333332,25384.166666666668,-611.8333333333358
no_short,test_ood_burst,12192083875834643124,34972.041666666664,36562.0,-1589.9583333333358
no_short,test_ood_burst,12253980484105453623,26345.291666666668,23942.625,2402.666666666668
no_short,test_ood_burst,12563357136458366607,16856.208333333332,16494.833333333332,361.375
no_short,test_ood_burst,12574483254655538143,26519.833333333332,28312.791666666668,-1792.9583333333358
no_short,test_ood_burst,12637746601602503388,21242.916666666668,22443.833333333332,-1200.9166666666642
no_short,test_ood_burst,12658723933571348628,23723.625,24169.458333333332,-445.8333333333321
no_short,test_ood_burst,12701101429452101687,21301.208333333332,21156.791666666668,144.41666666666424
no_short,test_ood_burst,12721386412658630160,22914.625,22755.666666666668,158.95833333333212
no_short,test_ood_burst,13011170676169157331,18228.208333333332,18713.958333333332,-485.75
no_short,test_ood_burst,13054915418223995454,17986.875,18431.291666666668,-444.4166666666679
no_short,test_ood_burst,13075245669445980932,35744.666666666664,33359.875,2384.7916666666642
no_short,test_ood_burst,13086972564704886504,19408.5,18114.5,1294.0
no_short,test_ood_burst,13170650308123665183,30932.916666666668,28066.833333333332,2866.0833333333358
no_short,test_ood_burst,13190587400857965869,16545.625,16657.958333333332,-112.33333333333212
no_short,test_ood_burst,13323699173144567882,22907.0,22059.291666666668,847.7083333333321
no_short,test_ood_burst,13451630790900776320,29467.833333333332,31168.25,-1700.4166666666679
no_short,test_ood_burst,13491309076536976679,21424.291666666668,21596.458333333332,-172.16666666666424
no_short,test_ood_burst,13494525270829523147,20199.375,19916.833333333332,282.5416666666679
no_short,test_ood_burst,13533381155301167744,30902.75,31838.458333333332,-935.7083333333321
no_short,test_ood_burst,13575543085099692936,18244.791666666668,19389.125,-1144.3333333333321
no_short,test_ood_burst,13705214780243637563,30765.458333333332,28246.458333333332,2519.0
no_short,test_ood_burst,13727290681335936218,33305.541666666664,31834.791666666668,1470.7499999999964
no_short,test_ood_burst,13772067922906538138,16785.125,16726.541666666668,58.58333333333212
no_short,test_ood_burst,13795062655380324951,36259.541666666664,34554.125,1705.4166666666642
no_short,test_ood_burst,13916095140569022798,19371.875,19237.416666666668,134.45833333333212
no_short,test_ood_burst,13916478606355598883,23467.708333333332,24297.291666666668,-829.5833333333358
no_short,test_ood_burst,14006224840153630426,32066.875,32387.916666666668,-321.0416666666679
no_short,test_ood_burst,14022422620449385954,19627.5,20103.875,-476.375
no_short,test_ood_burst,14051761276734807376,30620.916666666668,30140.291666666668,480.625
no_short,test_ood_burst,14085035120307380202,17025.291666666668,17200.166666666668,-174.875
no_short,test_ood_burst,14139682419293025992,16446.583333333332,16528.5,-81.91666666666788
no_short,test_ood_burst,14314454015829628275,16699.875,16482.875,217.0
no_short,test_ood_burst,14563759870591730585,21922.125,23728.291666666668,-1806.1666666666679
no_short,test_ood_burst,14609469821741023772,24918.416666666668,26755.625,-1837.2083333333321
no_short,test_ood_burst,14655947882545376571,21326.833333333332,19288.916666666668,2037.9166666666642
no_short,test_ood_burst,14826139354401913137,20085.416666666668,19947.958333333332,137.45833333333576
no_short,test_ood_burst,14830446508217038226,27496.125,30493.458333333332,-2997.333333333332
no_short,test_ood_burst,14925638729105827688,30543.541666666668,28253.208333333332,2290.3333333333358
no_short,test_ood_burst,15030235954746640596,19654.458333333332,20880.833333333332,-1226.375
no_short,test_ood_burst,15075166129187870690,23552.458333333332,23169.208333333332,383.25
no_short,test_ood_burst,15082385417630904160,21621.458333333332,21683.0,-61.54166666666788
no_short,test_ood_burst,15113953901065719929,33899.916666666664,36849.208333333336,-2949.2916666666715
no_short,test_ood_burst,15213483897305015376,24896.583333333332,24725.666666666668,170.91666666666424
no_short,test_ood_burst,15238615208053296626,19056.875,20132.208333333332,-1075.3333333333321
no_short,test_ood_burst,15259860604923402732,33011.5,33160.625,-149.125
no_short,test_ood_burst,15327523013203136441,27461.125,27374.208333333332,86.91666666666788
no_short,test_ood_burst,15335956455568320473,25362.291666666668,27216.958333333332,-1854.6666666666642
no_short,test_ood_burst,15348179258126047889,19647.083333333332,19462.0,185.08333333333212
no_short,test_ood_burst,15470209111532629157,19087.416666666668,18084.125,1003.2916666666679
no_short,test_ood_burst,15714518375247091530,17425.291666666668,17266.375,158.91666666666788
no_short,test_ood_burst,15866200156279839513,21825.791666666668,19858.875,1966.9166666666679
no_short,test_ood_burst,15885756459466694222,34022.208333333336,32162.625,1859.5833333333358
no_short,test_ood_burst,15903430768678332273,29028.708333333332,28804.833333333332,223.875
no_short,test_ood_burst,15921108897396097571,26764.083333333332,26449.333333333332,314.75
no_short,test_ood_burst,16129283722473746256,31811.333333333332,28585.666666666668,3225.6666666666642
no_short,test_ood_burst,16171926364344919686,29450.916666666668,27769.75,1681.1666666666679
no_short,test_ood_burst,16370570588791521429,25697.375,24813.375,884.0
no_short,test_ood_burst,16464987843948258039,31919.875,30011.375,1908.5
no_short,test_ood_burst,16629443474182561321,28595.166666666668,26312.75,2282.416666666668
no_short,test_ood_burst,16642386961093996189,24969.625,22441.333333333332,2528.291666666668
no_short,test_ood_burst,16747606095568913998,31092.875,29842.25,1250.625
no_short,test_ood_burst,16771937290307909382,27240.458333333332,29776.375,-2535.916666666668
no_short,test_ood_burst,16876404927200036848,23970.458333333332,23503.25,467.2083333333321
no_short,test_ood_burst,16886789548357674038,27889.0,29847.416666666668,-1958.4166666666679
no_short,test_ood_burst,16896554146922548240,23948.333333333332,25336.25,-1387.9166666666679
no_short,test_ood_burst,16979726146705617853,27191.625,25228.458333333332,1963.1666666666679
no_short,test_ood_burst,16994683065814964109,25145.125,27665.0,-2519.875
no_short,test_ood_burst,16995558062479499795,34350.75,31999.666666666668,2351.083333333332
no_short,test_ood_burst,16996138944294301645,33959.166666666664,33626.125,333.04166666666424
no_short,test_ood_burst,17078178413903746197,23412.125,24820.541666666668,-1408.4166666666679
no_short,test_ood_burst,17209990627687905251,26978.083333333332,26792.708333333332,185.375
no_short,test_ood_burst,17235296132065500998,26973.25,26713.708333333332,259.5416666666679
no_short,test_ood_burst,17355451007922901654,17807.083333333332,17621.458333333332,185.625
no_short,test_ood_burst,17612223003500130440,22969.583333333332,25148.833333333332,-2179.25
no_short,test_ood_burst,17636518031418167873,21667.333333333332,21418.541666666668,248.79166666666424
no_short,test_ood_burst,17707476635562994386,23205.416666666668,22741.541666666668,463.875
no_short,test_ood_burst,17886460070543513088,24166.416666666668,22684.0,1482.4166666666679
no_short,test_ood_burst,18082577193799208136,26329.083333333332,28226.833333333332,-1897.75
no_short,test_ood_burst,18090226177217625449,18768.125,18840.5,-72.375
no_short,test_ood_burst,18299884374254450986,19714.0,17548.333333333332,2165.666666666668
no_short,test_ood_burst,18406905412728401349,22803.208333333332,24743.541666666668,-1940.3333333333358
no_short,test_ood_burst,18419009440813045385,24270.375,24071.625,198.75
fairness_zero,test_ood_burst,299303794157996962,28527.333333333332,24048.541666666668,4478.791666666664
fairness_zero,test_ood_burst,376893278890220759,17112.916666666668,16922.208333333332,190.70833333333576
fairness_zero,test_ood_burst,429023325504384842,30588.916666666668,32599.375,-2010.4583333333321
fairness_zero,test_ood_burst,541151870695282794,22669.875,24865.458333333332,-2195.583333333332
fairness_zero,test_ood_burst,595298694053933033,21202.916666666668,23100.125,-1897.2083333333321
fairness_zero,test_ood_burst,780312293462246123,27331.916666666668,26733.208333333332,598.7083333333358
fairness_zero,test_ood_burst,1014947283381358289,27077.791666666668,23976.5,3101.291666666668
fairness_zero,test_ood_burst,1052727416123754386,31576.708333333332,27142.875,4433.833333333332
fairness_zero,test_ood_burst,1156906291526257633,27150.583333333332,23657.5,3493.083333333332
fairness_zero,test_ood_burst,1199440477770803163,17573.5,18045.916666666668,-472.4166666666679
fairness_zero,test_ood_burst,1522771331905603304,24823.208333333332,29092.125,-4268.916666666668
fairness_zero,test_ood_burst,1623170621188058355,32649.791666666668,32227.583333333332,422.20833333333576
fairness_zero,test_ood_burst,1646343685062076984,18911.833333333332,18081.791666666668,830.0416666666642
fairness_zero,test_ood_burst,1653395360290735778,26860.625,24990.125,1870.5
fairness_zero,test_ood_burst,1729399870953552091,24971.708333333332,27332.458333333332,-2360.75
fairness_zero,test_ood_burst,1799320883996566735,24301.833333333332,28261.083333333332,-3959.25
fairness_zero,test_ood_burst,1984920423496213704,16122.708333333334,16878.833333333332,-756.1249999999982
fairness_zero,test_ood_burst,2097393289630513294,32041.291666666668,32879.166666666664,-837.8749999999964
fairness_zero,test_ood_burst,2108629299743262274,28635.125,31167.625,-2532.5
fairness_zero,test_ood_burst,2161007827515201842,38777.416666666664,38496.291666666664,281.125
fairness_zero,test_ood_burst,2182215227065141788,20533.458333333332,20046.25,487.2083333333321
fairness_zero,test_ood_burst,2425022326335507498,38385.75,34751.416666666664,3634.3333333333358
fairness_zero,test_ood_burst,2589853709264048495,35422.625,31400.708333333332,4021.916666666668
fairness_zero,test_ood_burst,2633807107739420459,30990.916666666668,26740.916666666668,4250.0
fairness_zero,test_ood_burst,2844562752160353817,34877.333333333336,34560.916666666664,316.4166666666715
fairness_zero,test_ood_burst,2887412392331426362,23026.291666666668,21741.833333333332,1284.4583333333358
fairness_zero,test_ood_burst,3233245872282731040,18163.208333333332,18040.333333333332,122.875
fairness_zero,test_ood_burst,3242296678961557571,19911.625,19433.208333333332,478.4166666666679
fairness_zero,test_ood_burst,3514967095742332069,22276.5,19436.875,2839.625
fairness_zero,test_ood_burst,3605694341519878923,18397.125,17820.666666666668,576.4583333333321
fairness_zero,test_ood_burst,3628488749052417323,24602.541666666668,20958.916666666668,3643.625
fairness_zero,test_ood_burst,3713276152470804472,18900.458333333332,20350.75,-1450.2916666666679
fairness_zero,test_ood_burst,3890883749291068987,23217.458333333332,26292.708333333332,-3075.25
fairness_zero,test_ood_burst,4017675694780984679,19172.875,20396.583333333332,-1223.7083333333321
fairness_zero,test_ood_burst,4056952951305970594,25759.333333333332,25055.833333333332,703.5
fairness_zero,test_ood_burst,4073079372055377752,19753.958333333332,21191.666666666668,-1437.7083333333358
fairness_zero,test_ood_burst,4211010635624417141,36266.875,30672.166666666668,5594.708333333332
fairness_zero,test_ood_burst,4289726376650972515,36036.708333333336,31982.458333333332,4054.2500000000036
fairness_zero,test_ood_burst,4375136974697589841,29020.125,25268.666666666668,3751.458333333332
fairness_zero,test_ood_burst,4397080196289151357,35563.458333333336,39927.75,-4364.291666666664
fairness_zero,test_ood_burst,4442584804225511940,25390.5,21685.0,3705.5
fairness_zero,test_ood_burst,4505524787729195896,38294.25,41911.166666666664,-3616.9166666666642
fairness_zero,test_ood_burst,4542679220927382509,20720.875,21017.166666666668,-296.2916666666679
fairness_zero,test_ood_burst,4561769524023991255,36414.208333333336,33541.708333333336,2872.5
fairness_zero,test_ood_burst,4706758858919708448,30291.75,34995.25,-4703.5
fairness_zero,test_ood_burst,4957189667572769539,25367.083333333332,21063.25,4303.833333333332
fairness_zero,test_ood_burst,5426879849974774616,30799.458333333332,31078.333333333332,-278.875
fairness_zero,test_ood_burst,5431671631810995738,34862.166666666664,32256.875,2605.2916666666642
fairness_zero,test_ood_burst,5566276293798008066,18027.916666666668,19344.583333333332,-1316.6666666666642
fairness_zero,test_ood_burst,5614467962797650270,19802.166666666668,21486.666666666668,-1684.5
fairness_zero,test_ood_burst,5682649739802547531,29965.958333333332,33806.083333333336,-3840.1250000000036
fairness_zero,test_ood_burst,5869523278922710003,25370.416666666668,24685.958333333332,684.4583333333358
fairness_zero,test_ood_burst,5912767683706562216,27336.375,28329.25,-992.875
fairness_zero,test_ood_burst,6031631653522744940,17001.666666666668,17967.583333333332,-965.9166666666642
fairness_zero,test_ood_burst,6061251348176916197,33974.916666666664,30012.458333333332,3962.458333333332
fairness_zero,test_ood_burst,6120811863446514758,30609.5,25535.625,5073.875
fairness_zero,test_ood_burst,6181312834346279751,29998.708333333332,26605.041666666668,3393.6666666666642
fairness_zero,test_ood_burst,6268226558492800923,23044.875,19705.75,3339.125
fairness_zero,test_ood_burst,6389176918514817203,24283.291666666668,29041.0,-4757.708333333332
fairness_zero,test_ood_burst,6440618831887914239,25594.041666666668,23303.416666666668,2290.625
fairness_zero,test_ood_burst,6474568811202227548,36498.416666666664,33229.541666666664,3268.875
fairness_zero,test_ood_burst,6492721143275603969,29771.958333333332,33962.083333333336,-4190.125000000004
fairness_zero,test_ood_burst,6675984051059036287,31191.791666666668,30905.958333333332,285.83333333333576
fairness_zero,test_ood_burst,6709113267903962291,16658.166666666668,16771.833333333332,-113.66666666666424
fairness_zero,test_ood_burst,6767212710541133375,18461.416666666668,17533.166666666668,928.25
fairness_zero,test_ood_burst,6844422190941752010,29968.5,25384.375,4584.125
fairness_zero,test_ood_burst,7149173289708651126,20233.25,19779.0,454.25
fairness_zero,test_ood_burst,7366058483001541664,16197.041666666666,16042.458333333334,154.58333333333212
fairness_zero,test_ood_burst,7447796155129248491,24737.708333333332,23705.75,1031.9583333333321
fairness_zero,test_ood_burst,7592337332381865817,21242.25,22977.166666666668,-1734.9166666666679
fairness_zero,test_ood_burst,7634551594873937036,32586.375,32576.958333333332,9.41666666666788
fairness_zero,test_ood_burst,7733690596321458566,35626.375,37751.875,-2125.5
fairness_zero,test_ood_burst,7795050394846743001,24330.0,26565.5,-2235.5
fairness_zero,test_ood_burst,7795312702855111717,25761.458333333332,26967.291666666668,-1205.8333333333358
fairness_zero,test_ood_burst,7796407825476870757,31878.583333333332,29673.416666666668,2205.1666666666642
fairness_zero,test_ood_burst,7854753974070765287,26108.333333333332,22353.666666666668,3754.6666666666642
fairness_zero,test_ood_burst,7924744238598250289,22789.458333333332,19475.708333333332,3313.75
fairness_zero,test_ood_burst,7952599217753969054,35841.916666666664,31666.416666666668,4175.499999999996
fairness_zero,test_ood_burst,8005733598471962985,19496.041666666668,20951.541666666668,-1455.5
fairness_zero,test_ood_burst,8051504471101616966,28185.0,25726.125,2458.875
fairness_zero,test_ood_burst,8310394798661851340,26110.625,29315.75,-3205.125
fairness_zero,test_ood_burst,8462565652133971796,31931.333333333332,27957.333333333332,3974.0
fairness_zero,test_ood_burst,8602752681043985386,38478.291666666664,33346.833333333336,5131.4583333333285
fairness_zero,test_ood_burst,8726839187245569018,16357.0,16606.083333333332,-249.08333333333212
fairness_zero,test_ood_burst,8781256082920396758,29874.166666666668,34636.875,-4762.708333333332
fairness_zero,test_ood_burst,8818761887002416727,20822.666666666668,22663.083333333332,-1840.4166666666642
fairness_zero,test_ood_burst,8826294929030256946,24893.208333333332,21366.416666666668,3526.7916666666642
fairness_zero,test_ood_burst,8938416340451163834,33832.75,33866.458333333336,-33.70833333333576
fairness_zero,test_ood_burst,8945818642049759696,18158.916666666668,18664.833333333332,-505.91666666666424
fairness_zero,test_ood_burst,8979498592481771019,26509.916666666668,22867.708333333332,3642.2083333333358
fairness_zero,test_ood_burst,9033647341767755493,21473.416666666668,18722.625,2750.791666666668
fairness_zero,test_ood_burst,9132195936873951945,30085.75,35318.708333333336,-5232.958333333336
fairness_zero,test_ood_burst,9261036813131990726,22485.75,19823.625,2662.125
fairness_zero,test_ood_burst,9262368387728380374,23364.375,27488.833333333332,-4124.458333333332
fairness_zero,test_ood_burst,9275939407430251820,24479.916666666668,27793.5,-3313.583333333332
fairness_zero,test_ood_burst,9308839571880250285,17543.458333333332,18068.791666666668,-525.3333333333358
fairness_zero,test_ood_burst,9489241163915635338,32694.458333333332,31674.0,1020.4583333333321
fairness_zero,test_ood_burst,9555417719065651602,19378.041666666668,18776.958333333332,601.0833333333358
fairness_zero,test_ood_burst,9750773035817398223,34039.416666666664,31460.5,2578.9166666666642
fairness_zero,test_ood_burst,9773906638166446473,22270.166666666668,21390.5,879.6666666666679
fairness_zero,test_ood_burst,9780491554155111760,26551.5,26146.75,404.75
fairness_zero,test_ood_burst,9964462242597608368,23093.041666666668,26714.541666666668,-3621.5
fairness_zero,test_ood_burst,9987543674599884840,17023.833333333332,18876.666666666668,-1852.8333333333358
fairness_zero,test_ood_burst,10095891770855505779,19672.208333333332,19034.291666666668,637.9166666666642
fairness_zero,test_ood_burst,10167389702418727200,19293.458333333332,20253.875,-960.4166666666679
fairness_zero,test_ood_burst,10321580442953785567,27877.0,27113.375,763.625
fairness_zero,test_ood_burst,10327566891298635429,24448.958333333332,23774.208333333332,674.75
fairness_zero,test_ood_burst,10503162367017988603,34325.041666666664,31294.333333333332,3030.708333333332
fairness_zero,test_ood_burst,10710599883382126783,21327.208333333332,22210.541666666668,-883.3333333333358
fairness_zero,test_ood_burst,11027027096726948944,17257.375,18688.125,-1430.75
fairness_zero,test_ood_burst,11256679434755162507,30132.375,27309.416666666668,2822.958333333332
fairness_zero,test_ood_burst,11386671617692779529,21592.25,20963.583333333332,628.6666666666679
fairness_zero,test_ood_burst,11901510387772607260,24054.5,20878.958333333332,3175.541666666668
fairness_zero,test_ood_burst,11903459583374612281,21382.083333333332,25399.958333333332,-4017.875
fairness_zero,test_ood_burst,11910589651059534541,25404.041666666668,22277.291666666668,3126.75
fairness_zero,test_ood_burst,12001678551921879107,21383.458333333332,23673.291666666668,-2289.8333333333358
fairness_zero,test_ood_burst,12004582570354156413,26727.208333333332,22923.833333333332,3803.375
fairness_zero,test_ood_burst,12052481793125479150,22135.458333333332,25384.166666666668,-3248.7083333333358
fairness_zero,test_ood_burst,12192083875834643124,32892.625,36562.0,-3669.375
fairness_zero,test_ood_burst,12253980484105453623,23551.708333333332,23942.625,-390.9166666666679
fairness_zero,test_ood_burst,12563357136458366607,15751.833333333334,16494.833333333332,-742.9999999999982
fairness_zero,test_ood_burst,12574483254655538143,25129.0,28312.791666666668,-3183.791666666668
fairness_zero,test_ood_burst,12637746601602503388,21764.625,22443.833333333332,-679.2083333333321
fairness_zero,test_ood_burst,12658723933571348628,21418.625,24169.458333333332,-2750.833333333332
fairness_zero,test_ood_burst,12701101429452101687,22821.166666666668,21156.791666666668,1664.375
fairness_zero,test_ood_burst,12721386412658630160,27402.833333333332,22755.666666666668,4647.166666666664
fairness_zero,test_ood_burst,13011170676169157331,17505.541666666668,18713.958333333332,-1208.4166666666642
fairness_zero,test_ood_burst,13054915418223995454,17450.583333333332,18431.291666666668,-980.7083333333358
fairness_zero,test_ood_burst,13075245669445980932,32355.291666666668,33359.875,-1004.5833333333321
fairness_zero,test_ood_burst,13086972564704886504,18238.625,18114.5,124.125
fairness_zero,test_ood_burst,13170650308123665183,29872.541666666668,28066.833333333332,1805.7083333333358
fairness_zero,test_ood_burst,13190587400857965869,16100.333333333334,16657.958333333332,-557.6249999999982
fairness_zero,test_ood_burst,13323699173144567882,22842.875,22059.291666666668,783.5833333333321
fairness_zero,test_ood_burst,13451630790900776320,28526.958333333332,31168.25,-2641.291666666668
fairness_zero,test_ood_burst,13491309076536976679,19970.333333333332,21596.458333333332,-1626.125
fairness_zero,test_ood_burst,13494525270829523147,22031.791666666668,19916.833333333332,2114.9583333333358
fairness_zero,test_ood_burst,13533381155301167744,27699.041666666668,31838.458333333332,-4139.416666666664
fairness_zero,test_ood_burst,13575543085099692936,19185.5,19389.125,-203.625
fairness_zero,test_ood_burst,13705214780243637563,30201.833333333332,28246.458333333332,1955.375
fairness_zero,test_ood_burst,13727290681335936218,32205.583333333332,31834.791666666668,370.79166666666424
fairness_zero,test_ood_burst,13772067922906538138,17046.708333333332,16726.541666666668,320.16666666666424
fairness_zero,test_ood_burst,13795062655380324951,35882.166666666664,34554.125,1328.0416666666642
fairness_zero,test_ood_burst,13916095140569022798,22227.333333333332,19237.416666666668,2989.9166666666642
fairness_zero,test_ood_burst,13916478606355598883,22031.875,24297.291666666668,-2265.416666666668
fairness_zero,test_ood_burst,14006224840153630426,28169.375,32387.916666666668,-4218.541666666668
fairness_zero,test_ood_burst,14022422620449385954,19724.666666666668,20103.875,-379.2083333333321
fairness_zero,test_ood_burst,14051761276734807376,28478.75,30140.291666666668,-1661.5416666666679
fairness_zero,test_ood_burst,14085035120307380202,16484.166666666668,17200.166666666668,-716.0
fairness_zero,test_ood_burst,14139682419293025992,17012.833333333332,16528.5,484.3333333333321
fairness_zero,test_ood_burst,14314454015829628275,16222.583333333334,16482.875,-260.29166666666606
fairness_zero,test_ood_burst,14563759870591730585,21731.958333333332,23728.291666666668,-1996.3333333333358
fairness_zero,test_ood_burst,14609469821741023772,24709.125,26755.625,-2046.5
fairness_zero,test_ood_burst,14655947882545376571,20485.5,19288.916666666668,1196.5833333333321
fairness_zero,test_ood_burst,14826139354401913137,22046.541666666668,19947.958333333332,2098.5833333333358
fairness_zero,test_ood_burst,14830446508217038226,25055.791666666668,30493.458333333332,-5437.666666666664
fairness_zero,test_ood_burst,14925638729105827688,29202.75,28253.208333333332,949.5416666666679
fairness_zero,test_ood_burst,15030235954746640596,19417.708333333332,20880.833333333332,-1463.125
fairness_zero,test_ood_burst,15075166129187870690,22494.666666666668,23169.208333333332,-674.5416666666642
fairness_zero,test_ood_burst,15082385417630904160,23324.083333333332,21683.0,1641.0833333333321
fairness_zero,test_ood_burst,15113953901065719929,34095.083333333336,36849.208333333336,-2754.125
fairness_zero,test_ood_burst,15213483897305015376,28095.875,24725.666666666668,3370.208333333332
fairness_zero,test_ood_burst,15238615208053296626,18848.791666666668,20132.208333333332,-1283.4166666666642
fairness_zero,test_ood_burst,15259860604923402732,37397.0,33160.625,4236.375
fairness_zero,test_ood_burst,15327523013203136441,31142.041666666668,27374.208333333332,3767.8333333333358
fairness_zero,test_ood_burst,15335956455568320473,24216.5,27216.958333333332,-3000.458333333332
fairness_zero,test_ood_burst,15348179258126047889,22939.708333333332,19462.0,3477.708333333332
fairness_zero,test_ood_burst,15470209111532629157,18743.166666666668,18084.125,659.0416666666679
fairness_zero,test_ood_burst,15714518375247091530,20255.416666666668,17266.375,2989.041666666668
fairness_zero,test_ood_burst,15866200156279839513,20517.0,19858.875,658.125
fairness_zero,test_ood_burst,15885756459466694222,31886.458333333332,32162.625,-276.1666666666679
fairness_zero,test_ood_burst,15903430768678332273,33591.916666666664,28804.833333333332,4787.083333333332
fairness_zero,test_ood_burst,15921108897396097571,29122.833333333332,26449.333333333332,2673.5
fairness_zero,test_ood_burst,16129283722473746256,28826.0,28585.666666666668,240.33333333333212
fairness_zero,test_ood_burst,16171926364344919686,27270.458333333332,27769.75,-499.2916666666679
fairness_zero,test_ood_burst,16370570588791521429,21249.208333333332,24813.375,-3564.166666666668
fairness_zero,test_ood_burst,16464987843948258039,32383.958333333332,30011.375,2372.583333333332
fairness_zero,test_ood_burst,16629443474182561321,28016.041666666668,26312.75,1703.2916666666679
fairness_zero,test_ood_burst,16642386961093996189,24145.958333333332,22441.333333333332,1704.625
fairness_zero,test_ood_burst,16747606095568913998,28731.583333333332,29842.25,-1110.6666666666679
fairness_zero,test_ood_burst,16771937290307909382,27040.625,29776.375,-2735.75
fairness_zero,test_ood_burst,16876404927200036848,29571.833333333332,23503.25,6068.583333333332
fairness_zero,test_ood_burst,16886789548357674038,26423.333333333332,29847.416666666668,-3424.0833333333358
fairness_zero,test_ood_burst,16896554146922548240,23442.833333333332,25336.25,-1893.4166666666679
fairness_zero,test_ood_burst,16979726146705617853,27297.375,25228.458333333332,2068.916666666668
fairness_zero,test_ood_burst,16994683065814964109,25206.625,27665.0,-2458.375
fairness_zero,test_ood_burst,16995558062479499795,31084.791666666668,31999.666666666668,-914.875
fairness_zero,test_ood_burst,16996138944294301645,36501.25,33626.125,2875.125
fairness_zero,test_ood_burst,17078178413903746197,22026.791666666668,24820.541666666668,-2793.75
fairness_zero,test_ood_burst,17209990627687905251,29100.5,26792.708333333332,2307.791666666668
fairness_zero,test_ood_burst,17235296132065500998,30358.75,26713.708333333332,3645.041666666668
fairness_zero,test_ood_burst,17355451007922901654,17145.375,17621.458333333332,-476.0833333333321
